state_name,district_name,block_tehsil_name,village_name,s_no_of_scheme,ref_scheme_type_surface_flow_name,ref_scheme_type_surface_lift_name,ref_scheme_owner_name,total_owners_holding,ref_scheme_owner_social_status_name,gender_name,commissioning_period_display,scheme_construction_cost,scheme_machinery_cost,scheme_maintainence_cost,finance_source_name,finance_source_name2,construction_subsidy,machinery_subsidy,scheme_status_name,not_in_use_years,scheme_status_reason_temporarily_name,scheme_status_reason_permanently_name,water_distribution_method_name,lifting_device_type_name,lifting_device_enrgy_source_name,horse_power_of_lifting_device,pump_operating_days_kharif_season,pump_operating_days_rabi_season,pump_operating_days_perennial_season,pump_operating_days_other_season,avg_pumping_per_day_kharif_season,avg_pumping_per_day_rabi_season,avg_pumping_per_day_perennial_season,avg_pumping_per_day_other_season,ref_selection_id_located_in_major_medium_scheme_name,command_area_name,ref_reason_command_area_name,ref_scheme_recharge_of_ground_water_name,culturable_command_area,ipc_kharif_season,ipc_rabi_season,ipc_perennial_season,ipc_other_season,ipc_total,ipu_kharif_season,ipu_rabi_season,ipu_perennial_season,ipu_other_season,ipu_total,ref_selection_id_under_utilisation_name,ref_reason_for_under_utilisation_name,scheme_designed_storage,ref_filled_up_storage_name,ref_filled_up_storage_space_name,villages_covered,s_no_scheme_within_village_in_water_body,total_no_of_schemes_in_village_above_water_body
UTTARAKHAND,DEHRADUN,CHAKRATA,KHATUVA,8,NA,Others,Panchayat Owned,NA,NA,NA,During 2015-2016,49100,0,0,NA,NA,0,0,Temporarily Not in use,1,Breakdown of channels,NA,Surface pipe,Others,Others,3,15,14,25,14,8,7,9,10,Yes,NA,NA,No,3,2,2,1,1,6,2,2,1,1,6,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,DEHRADUN,CHAKRATA,NAAZ,2,NA,On-River,Co-Operative Owned,NA,NA,NA,During 2014-2015,95300,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,8,15,15,4,5,3,3,2,2,Yes,NA,NA,No,5,2,3,0,0,5,2,3,0,0,5,No,NA,NA,NA,NA,1,0,0
UTTARAKHAND,DEHRADUN,CHAKRATA,KHAROD,3,NA,Others,Panchayat Owned,NA,NA,NA,Up to 2013-2014,400000,0,0,NA,NA,0,0,Temporarily Not in use,2,Breakdown of channels,NA,Open Water Channel (lined / Pucca),Others,Others,10,120,120,80,65,8,5,6,8,Yes,NA,NA,No,7,3,2,1,1,7,3,2,1,1,7,NA,NA,NA,NA,NA,1,0,0
UTTARAKHAND,DEHRADUN,SEHASPUR,BAKRALGOAN,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,150000,100000,0,NA,NA,0,0,Permanently Not in use,2,NA,Dried up,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
UTTARAKHAND,DEHRADUN,CHAKRATA,KOTA,2,NA,Others,Govt. Owned,NA,NA,NA,Up to 2013-2014,150000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha), Manual/animal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,7,6,6,0,0,12,6,6,0,0,12,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,ALMORA,CHAUKHUTIYA,BETAN DHAR,2,NA,On-drain/canal,Govt. Owned,NA,NA,NA,Up to 2013-2014,0,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Electric,10,30,30,30,30,4,4,4,4,Yes,NA,NA,No,32,22,22,0,0,44,20,20,0,0,40,Yes,Siltation of canal/storage,NA,NA,NA,1,NA,NA
UTTARAKHAND,PAURI,RIKHANIKHAL,GADAYUN,4,NA,On-River,Panchayat Owned,NA,NA,NA,Up to 2013-2014,425000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,3,90,90,90,45,10,8,8,5,Yes,NA,NA,No,12,11,11,0,0,22,6,6,0,0,12,No,NA,NA,NA,NA,1,0,0
UTTARAKHAND,PAURI,RIKHANIKHAL,MASMOLI,3,NA,On-River,Panchayat Owned,NA,NA,NA,Up to 2013-2014,1290000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,4,90,90,45,45,8,8,4,4,Yes,NA,NA,No,12,10,10,0,0,20,10,10,0,0,20,No,NA,NA,NA,NA,1,0,0
UTTARAKHAND,CHAMOLI,GHAT,BAJ BAGAR,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,2000000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,3,50,15,30,8,8,4,4,4,Yes,NA,NA,No,6,4.5,4,0.5,0,9,4.5,3.5,0.5,0,8.5,No,NA,NA,NA,NA,1,1,2
UTTARAKHAND,CHAMOLI,GHAT,BIJAR,2,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,2000000,0,100000,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,5,50,45,15,0,6,4,4,NA,Yes,NA,NA,No,12,11.6,11,0,1.8,24.4,11.6,11,0,1.8,24.4,No,NA,NA,NA,NA,1,1,2
UTTARAKHAND,CHAMOLI,GHAT,NARANGI,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,2500000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,5,30,20,0,0,12,8,NA,NA,Yes,NA,NA,No,12,11.6,11,0,0,22.6,11.6,11,0,0,22.6,No,NA,NA,NA,NA,1,1,2
UTTARAKHAND,NANITAL,BHIMTAL,ALCHONA,5,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,46950,48500,0,NA,NA,0,0,In-Use,NA,NA,NA,Under ground pipe,Others,Others,0.5,60,50,40,20,6,4,3,2,Yes,NA,NA,No,18,8,4,4,2,18,2,2,1,2,7,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,RUDARPRAYAG,AUGUSTYAMUNI,LAHE GARH,1,NA,On-drain/canal,Panchayat Owned,NA,NA,NA,Up to 2013-2014,350000,0,0,NA,NA,0,0,Temporarily Not in use,2,Any other reason,NA,Open Water Channel (lined / Pucca),Others,Others,10,1,1,1,1,1,1,1,1,Yes,NA,NA,No,12,9.6,8.4,0,0,18,9.6,8.4,0,0,18,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,TEHRI,BHILANGNA,CHANJI MALLI,5,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,0,0,NA,NA,0,0,Permanently Not in use,3,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,15,12,10.5,0,2.75,25.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,DHARI,KALAGARHI,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,49500,95000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Others,Others,0.5,100,80,60,20,6,4,2,2,Yes,NA,NA,No,12,6,6,0,6.6,18.6,6,6,0,2.8,14.8,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,ALMORA,BHAISIACHHANA,GOUNAAP,7,NA,On-drain/canal,Panchayat Owned,NA,NA,NA,Up to 2013-2014,200000,0,0,NA,NA,0,0,Permanently Not in use,2,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,10,10,10,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,UTTARKASHI,DUNDA,VARN,4,NA,On-River,Panchayat Owned,NA,NA,NA,Up to 2013-2014,900000,0,0,NA,NA,900000,0,In-Use,NA,NA,NA,Surface pipe,Others,Others,0,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,No,6,6,2,0,0,8,4,0,0,0,4,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,BAGESHWAR,BAGESHWAR,KARALAGAUN,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,0,0,NA,NA,0,0,Permanently Not in use,2,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,8
UTTARAKHAND,BAGESHWAR,BAGESHWAR,PANGCHORA,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,23000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,10,150,100,130,100,10,8,6,5,Yes,NA,NA,No,2,1,1,0,0.5,2.5,0.7,0.2,0,0.2,1.1,Yes,Breakdown of channels,NA,NA,NA,2,1,4
UTTARAKHAND,DEHRADUN,SEHASPUR,KHARAKHET,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,80000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca), Manual/animal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,8,6,6,0,0,12,6,6,0,0,12,No,NA,NA,NA,NA,1,1,1
UTTARAKHAND,DEHRADUN,SEHASPUR,CHANDROTI,4,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,50000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca), Centrifugal Pump,Diesel,5,25,26,0,0,10,12,NA,NA,Yes,NA,NA,No,15,12,12,0,0,24,12,12,0,0,24,Yes,Breakdown of channels,NA,NA,NA,1,1,1
UTTARAKHAND,DEHRADUN,SEHASPUR,UNTDI GAO,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,180000,10000,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca), Centrifugal Pump,Diesel,10,40,35,0,0,5,5,NA,NA,Yes,NA,NA,No,10,8,8,0,0,16,8,8,0,0,16,No,NA,NA,NA,NA,1,1,1
UTTARAKHAND,DEHRADUN,SEHASPUR,JHORDI,2,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,50000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Submersible pump,Electric,5,10,15,0,0,5,2,NA,NA,Yes,NA,NA,No,15,12,12,0,0,24,12,12,0,0,24,Yes,Any other reason,NA,NA,NA,1,1,1
UTTARAKHAND,ALMORA,CHAUKHUTIYA,ADIGAON KANORIYA,1,NA,On-drain/canal,Govt. Owned,NA,NA,NA,Up to 2013-2014,0,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Under ground pipe,Others,Electric,10,30,30,0,30,8,8,1,1,Yes,NA,NA,No,35,32.5,32.5,0,8,73,32.5,32.5,0,8,73,Yes,Any other reason,NA,NA,NA,2,0,0
UTTARAKHAND,PAURI,YAMKESWAR,NAIL,11,NA,On-River,Panchayat Owned,NA,NA,NA,During 2015-2016,1200000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Electric,8,90,90,46,45,8,7,4,4,Yes,NA,NA,No,20,10,10,0,0,20,10,10,0,0,20,No,NA,NA,NA,NA,1,0,0
UTTARAKHAND,TEHRI,JAUNPUR,SIRSH,2,NA,On-River,Govt. Owned,NA,NA,NA,During 2016-2017,1700000,700000,0,NA,NA,0,0,Temporarily Not in use,2,Less discharge of water,NA,Open Water Channel (lined / Pucca),Submersible pump,Electric,10,80,65,0,0,5,4,NA,NA,Yes,NA,NA,No,10,7,8,0,0,15,4,3,0,0,7,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,RAMGARH,DHOKANE,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,100000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,100,160,60,20,6,6,4,6,Yes,NA,NA,No,28,10,10,10,14,44,10,10,7,8,35,No,NA,NA,NA,NA,1,0,0
UTTARAKHAND,NANITAL,RAMGARH,MAYELI,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,80000,40000,0,NA,NA,0,0,Permanently Not in use,5,NA,Due to sea water intrusion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,24,10,10,4,13,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PAURI,JAIHARIKHAL,KUNJOLI,1,NA,On-River,Panchayat Owned,NA,NA,NA,Up to 2013-2014,300000,0,0,NA,NA,0,0,Temporarily Not in use,2,Any other reason,NA,Open Water Channel (lined / Pucca),Others,Others,3,100,80,0,50,4,4,NA,4,Yes,NA,NA,No,6,3,2,0,1,6,1.4,1,0,0.6,3,NA,NA,NA,NA,NA,1,0,0
UTTARAKHAND,ALMORA,SYALDEY,PARATHOLA,2,NA,On-River,Panchayat Owned,NA,NA,NA,Up to 2013-2014,161000,60000,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca), Centrifugal Pump,Electric,10,30,30,10,20,8,8,8,8,Yes,NA,NA,No,20,14,14,0,0,28,14,14,0,0,28,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,TEHRI,BHILANGNA,JYUNDANA,7,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,100000,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca), Manual/animal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,18,14.4,12.6,0,4.5,31.5,14.4,12.6,0,4.5,31.5,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,RAMGARH,KILOR,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,185000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Others,Others,0.5,12,40,20,10,6,4,3,2,Yes,NA,NA,No,14,8,8,2,3,21,6,6,2,3,17,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,DHARI,POKHARI,3,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,18000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Others,Others,5,60,60,60,60,6,6,6,6,Yes,NA,NA,No,12,6,6,0,6.6,18.6,6,6,0,2.8,14.8,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,RAMNAGAR,KAMDEVPUR,2,NA,On-River,Panchayat Owned,NA,NA,NA,Up to 2013-2014,200000,75000,10000,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Submersible pump,Electric,10,50,50,50,50,4,4,4,4,Yes,NA,NA,No,25,15,15,0,8.75,38.75,12,12,0,7,31,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,UTTARKASHI,MORI,PAWALI,6,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,750000,0,0,NA,NA,750000,0,In-Use,NA,NA,NA,Surface pipe,Others,Others,0,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,No,6,5,4,0,1.5,10.5,5,4,0,1.5,10.5,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,BAGESHWAR,KAPKOT,KALANDIKOR,2,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,30000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Submersible pump,Others,10,100,80,70,60,10,8,6,4,Yes,NA,NA,No,3,3,3,0,2,8,3,3,0,1.9,7.9,Yes,Breakdown of channels,NA,NA,NA,1,2,6
UTTARAKHAND,BAGESHWAR,GARUR,RITHAN,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,100000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Submersible pump,Others,4,100,80,70,60,10,8,7,6,Yes,NA,NA,No,2,0.8,0.7,0.5,0.5,2.5,0.7,0.2,0.1,0.1,1.1,Yes,Breakdown of channels,NA,NA,NA,2,1,4
UTTARAKHAND,UDHAM SINGH NAGAR,RUDRAPUR,ANAND PUR,14,NA,On-River,Co-Operative Owned,NA,NA,NA,Up to 2013-2014,32500,12500,1200,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,10,24,24,20,20,20,20,12,12,Yes,NA,NA,No,10,10,10,0,0,20,10,10,0,0,20,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,HALDWANI,PANIYALI,1,NA,On-Stream,Govt. Owned,NA,NA,NA,Up to 2013-2014,700000,68000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Electric,5,190,180,210,90,13,12,14,4,Yes,NA,NA,No,36,15,10,15,15,55,12,8,10,14,44,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,RAMGARH,LODH,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,49500,29500,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Others,Others,0.5,80,60,40,20,6,4,3,2,Yes,NA,NA,No,10,5,3,2,6,16,5,3,2,3,13,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,DHARI,CHAUSALI,8,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,18000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Others,Others,5,30,30,25,20,10,8,6,4,Yes,NA,NA,No,12,6,6,0,6.6,18.6,6,6,0,2.8,14.8,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,DEHRADUN,RAIPUR,BHESWAD GAON,1,NA,On-drain/canal,Co-Operative Owned,NA,NA,NA,Up to 2013-2014,40000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Submersible pump,Electric,5,10,20,0,40,5,5,0,5,Yes,NA,NA,No,20,20,20,0,10,50,20,20,0,10,50,Yes,Less discharge in the well,NA,NA,NA,2,NA,NA
UTTARAKHAND,DEHRADUN,SEHASPUR,CHANDROTI,2,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,45000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca), Centrifugal Pump,Diesel,6,20,15,0,0,8,7,NA,NA,Yes,NA,NA,No,25,20,22,0,0,42,20,22,0,0,42,Yes,Breakdown of channels,NA,NA,NA,1,1,1
UTTARAKHAND,DEHRADUN,SEHASPUR,CHANDROTI,3,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,45000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca), Centrifugal Pump,Diesel,8,20,20,0,0,10,10,NA,NA,Yes,NA,NA,No,15,12,12,0,0,24,12,12,0,0,24,Yes,Breakdown of channels,NA,NA,NA,1,1,1
UTTARAKHAND,DEHRADUN,CHAKRATA,BIJNU,17,NA,Others,Panchayat Owned,NA,NA,NA,During 2014-2015,50000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca), Manual/animal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,2.5,2,2,0,0,4,2,2,0,0,4,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,ALMORA,CHAUKHUTIYA,NAGARH,1,NA,On-River,Govt. Owned,NA,NA,NA,During 2014-2015,200000,200000,0,NA,NA,200000,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,10,30,30,30,30,5,5,5,5,Yes,NA,NA,No,26,22.4,22.4,0,0,44.8,22.4,22.4,0,0,44.8,No,NA,NA,NA,NA,2,NA,NA
UTTARAKHAND,PAURI,RIKHANIKHAL,DIMOR,6,NA,On-River,Panchayat Owned,NA,NA,NA,Up to 2013-2014,525000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,3,90,90,45,45,8,8,3,4,Yes,NA,NA,No,12,8,8,0,0,16,8,8,0,0,16,No,NA,NA,NA,NA,1,0,0
UTTARAKHAND,CHAMOLI,DASHOLI,MASON,2,NA,On-Stream,Govt. Owned,NA,NA,NA,Up to 2013-2014,1230000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Submersible pump,Diesel,5,20,20,10,10,8,4,8,8,Yes,NA,NA,No,10,7.85,9.25,0,0,17.1,6.5,7.5,0,0,14,No,NA,NA,NA,NA,1,1,1
UTTARAKHAND,CHAMOLI,GHAT,GHUNI,1,NA,On-Stream,Govt. Owned,NA,NA,NA,Up to 2013-2014,1500000,0,100000,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Others,Others,5,60,35,20,10,8,2,2,2,Yes,NA,NA,No,12,10.62,9.34,0.69,0.5,21.15,10.62,9.34,0.69,0.5,21.15,No,NA,NA,NA,NA,1,1,3
UTTARAKHAND,ALMORA,HAWALBAG,BALSA MALLA,3,NA,On-River,Panchayat Owned,NA,NA,NA,Up to 2013-2014,200000,100000,0,NA,NA,0,0,Temporarily Not in use,2,Less discharge of water,NA,Open Water Channel (lined / Pucca), Manual/animal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,6,6,5,0,0,11,3,4,0,0,7,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,DHARI,KALAGARHI,5,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,95000,85000,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,0.5,100,80,60,20,6,4,2,2,Yes,NA,NA,No,12,6,6,0,6.6,18.6,6,6,0,2.8,14.8,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,ALMORA,BHIKIASAIN,SANARA,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,2631000,1000000,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca), Centrifugal Pump,Electric,25,70,70,0,0,8,8,NA,NA,Yes,NA,NA,No,12,10,10,0,0,20,10,10,0,0,20,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,UTTARKASHI,DUNDA,JASPUR,6,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,720000,720000,100000,NA,NA,720000,0,In-Use,NA,NA,NA,Surface pipe,Others,Others,0,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,No,7,7,2,0,0,9,4,1,0,0,5,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,CHAMOLI,GAIRSEN,BUNGA,1,NA,On-Stream,Govt. Owned,NA,NA,NA,Up to 2013-2014,1350000,0,100000,NA,NA,0,0,Temporarily Not in use,2,Any other reason,NA,Open Water Channel (lined / Pucca),Others,Others,5,15,15,7,7,8,8,8,8,Yes,NA,NA,No,8,4.5,4,0.5,0.5,9.5,4,4,0.5,0.5,9,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,BAGESHWAR,GARUR,BHILKOT,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,150000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Submersible pump,Others,4,10,80,70,60,10,8,6,5,Yes,NA,NA,No,2.5,2,1.5,0.5,0.5,4.5,2,1.5,0.5,0.5,4.5,Yes,Breakdown of channels,NA,NA,NA,2,1,8
UTTARAKHAND,NANITAL,RAMGARH,DIYARI,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,150000,0,NA,NA,0,0,Temporarily Not in use,2,Non availability of adequate power/fuel,NA,Surface pipe,Others,Others,0.5,120,100,60,20,6,4,2,1,Yes,NA,NA,No,12,8,6,3,2,19,8,6,3,0,17,NA,NA,NA,NA,NA,1,0,0
UTTARAKHAND,NANITAL,RAMGARH,SAKOONA,5,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,189500,0,NA,NA,0,0,In-Use,NA,NA,NA,Under ground pipe,Others,Others,0.5,120,80,60,20,6,4,3,2,Yes,NA,NA,No,12,6,5,2,6,19,6,5,2,2,15,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,RAMNAGAR,GANDHINAGAR,2,NA,On-Stream,Panchayat Owned,NA,NA,NA,Up to 2013-2014,200000,100000,15000,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca), Centrifugal Pump,Electric,10,60,60,60,60,6,6,6,6,Yes,NA,NA,No,20,13,13,0,5,31,10,10,0,4.8,24.8,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,RAMGARH,HALI,14,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,195000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Others,Others,0.5,90,60,45,15,10,8,6,2,Yes,NA,NA,No,8,8,6,0,2,16,8,6,0,1,15,No,NA,NA,NA,NA,2,NA,NA
UTTARAKHAND,NANITAL,RAMGARH,GHWETI,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,185000,0,NA,NA,0,0,Temporarily Not in use,2,Breakdown of channels,NA,Surface pipe,Others,Others,0.5,100,40,20,10,4,3,2,2,Yes,NA,NA,No,16,8,5,5,7,25,8,5,3,3.5,19.5,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,RAMGARH,SIMRAD,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,185000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Others,Others,0.5,120,80,60,60,6,4,2,1,Yes,NA,NA,No,12,5,4,3,7,19,5,3,2,5,15,No,NA,NA,NA,NA,1,0,0
UTTARAKHAND,NANITAL,BETALGHAT,DOBA,3,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,200000,20000,NA,NA,200000,180000,In-Use,NA,NA,NA,Under ground pipe,Others,Others,7.5,70,70,70,70,7,7,7,7,Yes,NA,NA,No,10.8,6,6,0,4.75,16.75,5,5,0,3.4,13.4,No,NA,NA,NA,NA,1,NA,NA
